id,name,tel,mobile,email,type,is_own_reg,reg_dt,reg_channel_id,state,cdt,udt,last_login_dt,remark
1236, 吴莲燕,, 13*******59,,1,,2020/2/17 13:34,,1,2020/2/17 13:34,2020/2/17 13:34,2020/2/17 13:34,
1237, 翟培军,, 18*******21,,1,,2019/12/18 3:38,,1,2019/12/18 3:38,2019/12/18 3:38,2019/12/18 3:38,
1238, 杨涵,, 13*******74,,1,,2019/11/25 0:49,,1,2019/11/25 0:49,2019/11/25 0:49,2019/11/25 0:49,
1239, 梁小姐,, 18*******81,,1,,2015/11/20 6:51,,1,2015/11/20 6:51,2015/11/20 6:51,2015/11/20 6:51,
1240, 李新双,, 18*******94,,1,,2010/10/30 5:50,,1,2010/10/30 5:50,2010/10/30 5:50,2010/10/30 5:50,
1241, 赵文梅,, 18*******20,,1,,2011/3/3 2:43,,1,2011/3/3 2:43,2011/3/3 2:43,2011/3/3 2:43,
1242, 赵文梅,, 18*******20,,1,,2017/1/16 22:18,,1,2017/1/16 22:18,2017/1/16 22:18,2017/1/16 22:18,
1243, 龙芬,, 13*******46,,1,,2015/4/2 14:34,,1,2015/4/2 14:34,2015/4/2 14:34,2015/4/2 14:34,
1244, 顾慧,, 18*******73,,1,,2019/5/2 0:06,,1,2019/5/2 0:06,2019/5/2 0:06,2019/5/2 0:06,
1245, 张春红,, 18*******93,,1,,2014/10/18 20:39,,1,2014/10/18 20:39,2014/10/18 20:39,2014/10/18 20:39,
1246, 王艳,, 15*******43,,1,,2016/8/19 10:53,,1,2016/8/19 10:53,2016/8/19 10:53,2016/8/19 10:53,
1247, 尹娜娜,, 15*******30,,1,,2016/10/17 2:07,,1,2016/10/17 2:07,2016/10/17 2:07,2016/10/17 2:07,
1248, 岁月匆匆,, 18*******99,,1,,2019/8/22 22:57,,1,2019/8/22 22:57,2019/8/22 22:57,2019/8/22 22:57,
1249, 李佳,, 13*******94,,1,,2010/10/7 14:43,,1,2010/10/7 14:43,2010/10/7 14:43,2010/10/7 14:43,
1250, 胡雨晴,, 15*******11,,1,,2010/1/23 22:54,,1,2010/1/23 22:54,2010/1/23 22:54,2010/1/23 22:54,
1251, 雪乔,, 19*******80,,1,,2017/5/24 5:46,,1,2017/5/24 5:46,2017/5/24 5:46,2017/5/24 5:46,
1252, 田珍珍,, 18*******15,,1,,2019/8/6 3:45,,1,2019/8/6 3:45,2019/8/6 3:45,2019/8/6 3:45,
1253, 王芳,, 18*******25,,1,,2010/6/22 7:42,,1,2010/6/22 7:42,2010/6/22 7:42,2010/6/22 7:42,
1254, 贾苗,, 15*******53,,1,,2016/2/3 23:45,,1,2016/2/3 23:45,2016/2/3 23:45,2016/2/3 23:45,
1255, 孙永,, 13*******89,,1,,2017/5/18 18:47,,1,2017/5/18 18:47,2017/5/18 18:47,2017/5/18 18:47,
1256, 珍儿,, 15*******02,,1,,2013/10/18 8:11,,1,2013/10/18 8:11,2013/10/18 8:11,2013/10/18 8:11,
1257, 没钱买什么喃,, 13*******24,,1,,2015/10/18 6:37,,1,2015/10/18 6:37,2015/10/18 6:37,2015/10/18 6:37,
1258, 范勤,, 15*******91,,1,,2018/4/29 21:57,,1,2018/4/29 21:57,2018/4/29 21:57,2018/4/29 21:57,
1259, 张红兰,, 18*******00,,1,,2014/3/12 19:03,,1,2014/3/12 19:03,2014/3/12 19:03,2014/3/12 19:03,
1260, 朱昌利,, 18*******30,,1,,2012/8/21 12:39,,1,2012/8/21 12:39,2012/8/21 12:39,2012/8/21 12:39,
1261, 汪德琴,, 15*******34,,1,,2016/2/12 14:42,,1,2016/2/12 14:42,2016/2/12 14:42,2016/2/12 14:42,
1262, 罗戌珍,, 15*******33,,1,,2010/10/4 4:31,,1,2010/10/4 4:31,2010/10/4 4:31,2010/10/4 4:31,
1263, 守护,, 15*******93,,1,,2010/1/30 22:40,,1,2010/1/30 22:40,2010/1/30 22:40,2010/1/30 22:40,
1264, 褚秀华,, 18*******83,,1,,2015/4/25 1:19,,1,2015/4/25 1:19,2015/4/25 1:19,2015/4/25 1:19,
